mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.804410219,0.063918576,0.005266666,0.000206777,1,0.1,2,3,150,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.453112163,0.273335256,0.324704268,0.350383896,0.07560651,367,0.97257568,0.981216515,0.985823459,0.979871885,0.005491323
1.918022553,0.023747169,0.006195545,0.000242886,1,0.05,3,3,50,0.2,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.343923731,0.331655107,0.375469392,0.35034941,0.018455169,368,0.785974639,0.845410983,0.845119871,0.825501831,0.027950198
5.685041984,0.09898551,0.005848487,0.000640055,0.8,0.05,3,1,150,0.1,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.355017552,0.362765333,0.333170599,0.350317828,0.012530699,369,0.978650612,0.981242022,0.985136299,0.981676311,0.002665519
9.903317293,2.597672576,0.007333994,0.001252929,0.6,0.1,4,1,150,0.1,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.36646389,0.256140653,0.428187496,0.350264013,0.071165798,370,0.984585654,0.991174296,0.992084237,0.989281396,0.003341107
3.03712829,1.403993106,0.005839666,0.000222266,1,0.05,3,3,50,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.386160798,0.299447128,0.365081875,0.350229934,0.036925603,371,0.813064345,0.845241531,0.852366473,0.836890783,0.017097087
3.227590879,0.053491609,0.005183776,0.000260273,0.6,0.1,3,1,100,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.402517928,0.301169448,0.346939868,0.350209081,0.041439872,372,0.978756903,0.980964611,0.985082996,0.981601503,0.002621588
2.044044654,0.038598997,0.006355206,0.00024823,0.8,0.05,3,3,50,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.370427109,0.260291358,0.419636824,0.350118431,0.066618697,373,0.871432481,0.896280518,0.889418325,0.885710441,0.010477517
3.419836442,0.318596565,0.005113204,0.000548977,0.6,0.05,3,1,100,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.347036858,0.31455271,0.388690191,0.350093253,0.030343563,374,0.931553871,0.93942366,0.954759715,0.941912415,0.009635809
2.501755158,0.026711777,0.005005757,0.000408219,0.8,0.05,2,1,150,0.2,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.387348083,0.340637677,0.322227308,0.350071023,0.027409486,375,0.937805251,0.942612681,0.953147382,0.944521772,0.006407221
4.339360158,0.169401099,0.005673726,0.000470597,0.6,0.05,3,3,150,0.1,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.387662703,0.321614343,0.340873424,0.350050157,0.027733924,376,0.976430539,0.979352028,0.984694975,0.980159181,0.003421875
9.830595414,0.478392046,0.006863594,0.000480646,1,0.1,4,1,150,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.39168704,0.36358495,0.294803556,0.350025182,0.040698099,377,0.98920372,0.991189884,0.993357858,0.991250487,0.001696461
1.948674679,0.072476148,0.00466609,0.000299045,1,0.1,2,3,100,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.441996213,0.263062497,0.344966124,0.350008278,0.073136339,378,0.943499888,0.95903338,0.966674425,0.956402564,0.009642119
3.166237831,0.036893946,0.006021261,0.000410387,1,0.1,4,3,50,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.402002685,0.278934866,0.368921604,0.349953051,0.052001772,379,0.882534537,0.922943009,0.927323234,0.910933593,0.020160628
1.687269052,0.011477429,0.005348285,0.000247572,0.6,0.1,3,1,50,0.2,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.36253233,0.299513102,0.387793002,0.349946145,0.037122717,380,0.861412536,0.911298857,0.915989658,0.896233684,0.024696628
8.170339266,0.195349953,0.006547769,0.000413375,0.8,0.1,4,3,150,0.1,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.415921583,0.326133341,0.30764941,0.349901444,0.047289237,381,0.994366923,0.995060679,0.996789395,0.995405666,0.001018611
1.588068167,0.054452015,0.004996061,0.0008144,0.6,0.05,3,1,50,0.1,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.334198782,0.318664917,0.396827862,0.349897187,0.033785514,382,0.829276699,0.868333814,0.872499056,0.85670319,0.019467864
3.920131048,0.17971433,0.006346623,0.000609537,1,0.1,3,3,100,0.1,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.396872682,0.293368179,0.359327418,0.349856093,0.04278298,383,0.986100237,0.989036078,0.993203519,0.989446611,0.002914396
5.751595577,0.094398853,0.005536636,2.20E-05,0.6,0.1,4,1,100,0.1,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.370065651,0.245649455,0.433615142,0.34977675,0.07806623,384,0.964911129,0.98001738,0.982171216,0.975699908,0.007679326
9.171328306,0.510645741,0.002953291,0.001144,1,0.1,4,3,150,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.411772983,0.363064954,0.274436266,0.349758068,0.056851552,385,0.988913545,0.990674244,0.994019828,0.991202539,0.002117838
11.06197278,0.277953453,0.005566518,6.29E-05,1,0.1,4,1,150,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.420759045,0.312416382,0.316038544,0.34973799,0.050241236,386,0.985237747,0.989305365,0.993672826,0.989405312,0.003444332
1.132467667,0.014458749,0.005523602,0.000737963,1,0.05,2,1,50,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.365603888,0.329872164,0.353604334,0.349693462,0.014847226,387,0.756534148,0.789468845,0.791788559,0.779263851,0.016100203
0.912974517,0.044355687,0.006346544,0.002263276,0.6,0.1,2,1,50,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.356282551,0.218864064,0.473852713,0.349666443,0.104203751,388,0.930936301,0.933008272,0.939371238,0.934438604,0.003589004
2.99740545,0.189625537,0.005687793,0.00023336,1,0.1,2,3,150,0.2,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.466962963,0.337707694,0.244164098,0.349611585,0.091345901,389,0.978502843,0.98187191,0.986177244,0.982183999,0.003140823
2.24213926,0.000815376,0.005688667,0.000481919,0.6,0.05,2,3,150,0.1,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0}",0.360665405,0.251834907,0.43609915,0.349533154,0.075636292,390,0.96205495,0.965566793,0.96586211,0.964494618,0.001729313
1.903846582,0.057609666,0.005186478,0.00047478,1,0.1,2,3,100,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.416032644,0.331409948,0.301088692,0.349510428,0.048639823,391,0.95761252,0.966834681,0.975540188,0.966662463,0.007319953
2.109632254,0.068292039,0.005506277,0.000405839,1,0.1,3,3,50,0.2,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.430939976,0.25813025,0.359340813,0.349470346,0.070893676,392,0.858854269,0.906628645,0.909015922,0.891499612,0.023104308
11.55237134,5.401264713,0.007177989,0.000614715,0.8,0.05,4,3,100,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.353090697,0.289454294,0.405860634,0.349468541,0.047591659,393,0.988460455,0.989161147,0.99128748,0.989636361,0.001202051
4.410210292,0.066959713,0.005849282,0.000637487,1,0.05,3,1,100,0.2,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.367651187,0.308660413,0.371871807,0.349394469,0.02885482,394,0.922437147,0.937127237,0.947385926,0.935650103,0.010238712
9.063430389,0.304786169,0.005677938,0.000228445,0.6,0.05,4,1,150,0.2,5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.367885791,0.301184907,0.37905619,0.349375629,0.034379778,395,0.988913906,0.991013363,0.991507549,0.990478273,0.001124422
2.150810798,1.354213446,0.004847209,0.001322082,0.6,0.05,2,1,50,0.2,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.344711193,0.288610381,0.414542177,0.349287917,0.051513197,396,0.674109638,0.729078711,0.731984624,0.711724324,0.026624043
4.213886738,1.536305003,0.005501827,0.000404315,0.6,0.1,3,3,100,0.1,0.5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 1.0}",0.379020355,0.268408399,0.400332302,0.349253685,0.057824563,397,0.997992605,0.997918166,0.998348286,0.998086352,0.000187692
3.53245306,0.12019262,0.005668561,0.00047233,0.6,0.1,3,3,150,0.1,0.5,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 1.0}",0.37902044,0.268349704,0.400310107,0.34922675,0.057845397,398,0.998105273,0.998006129,0.998417399,0.998176267,0.000175244
3.846979777,0.067241598,0.005345742,0.000619708,1,0.1,3,3,100,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.413527622,0.307483115,0.326434905,0.349148547,0.04617569,399,0.963265551,0.974861583,0.981199785,0.973108973,0.007425762
8.059666475,0.114948241,0.005838553,0.000222832,0.8,0.05,4,1,100,0.1,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.345543836,0.314888944,0.386958233,0.349130337,0.029531259,400,0.89238843,0.925415855,0.925348831,0.914384372,0.015553504
10.78324493,1.945679423,0.005670865,0.000471427,0.8,0.05,4,3,150,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.357564183,0.291157873,0.398529691,0.349083916,0.044242611,401,0.994401736,0.993905285,0.995523125,0.994610049,0.000676706
3.806288004,0.454355898,0.006001314,0.000813424,1,0.1,4,3,50,0.2,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.415287219,0.271884036,0.359688656,0.348953304,0.059034194,402,0.8679798,0.916693297,0.918907088,0.901193395,0.023502941
2.096186082,0.072856995,0.004678488,0.00022557,1,0.05,2,1,100,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.379148377,0.293244665,0.374429707,0.348940917,0.039430283,403,0.851328879,0.884742438,0.880797383,0.872289567,0.014908693
2.275340637,0.021116188,0.005005598,3.00E-06,0.6,0.1,2,1,150,0.1,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.357669376,0.329753172,0.359383293,0.34893528,0.013581834,404,0.971155613,0.978535112,0.984613812,0.978101512,0.005502835
4.111553431,0.050662875,0.005683343,0.000630796,0.8,0.05,4,1,50,0.2,1,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.32004972,0.288267421,0.438326975,0.348881372,0.064564777,405,0.943715475,0.949099078,0.953351721,0.948722092,0.003943002
6.025969108,0.34596406,0.006669362,0.000472607,1,0.1,3,3,150,0.1,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.5}",0.421152316,0.306551932,0.318577233,0.348760494,0.051423626,406,0.983641282,0.989460182,0.99274815,0.988616538,0.003765418
4.16034778,0.303647772,0.005501032,0.000405044,0.8,0.05,4,1,50,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.321007665,0.301902826,0.42336237,0.34875762,0.05332698,407,0.903593425,0.921821613,0.917337448,0.914250828,0.00775509
6.340742191,0.071779202,0.006348769,0.000849181,0.8,0.05,3,1,150,0.2,5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.372431341,0.253318202,0.420372672,0.348707405,0.070232556,408,0.984619486,0.987141481,0.988300094,0.98668702,0.001536581
5.814449628,0.261704136,0.005509933,0.000410468,0.8,0.05,3,3,150,0.2,0.5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.365912903,0.340486483,0.339256395,0.348551927,0.012286331,409,0.965066293,0.969880674,0.977338823,0.97076193,0.005048842
6.024537563,0.401717411,0.00691994,0.000920797,1,0.05,3,3,150,0.1,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.38557466,0.328706075,0.331155752,0.348478829,0.026249771,410,0.972628016,0.978995531,0.983767677,0.978463741,0.004563267
2.909649849,0.227986841,0.006507715,0.000695311,0.6,0.05,4,1,50,0.1,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.34502422,0.295858987,0.404106609,0.348329939,0.044253683,411,0.853422109,0.886185773,0.889529665,0.876379182,0.016290402
7.478947322,0.81508106,0.008054733,0.001871818,0.8,0.1,4,3,100,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.402099257,0.257979973,0.384650219,0.348243149,0.064222001,412,0.994926883,0.994044782,0.995472341,0.994814668,0.000588175
7.746470531,1.343065507,0.006843328,0.000629078,0.8,0.1,4,3,150,0.2,0.5,1,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 1.0}",0.402099257,0.257979973,0.384650219,0.348243149,0.064222001,412,0.994926883,0.994044782,0.995472341,0.994814668,0.000588175
3.737749259,2.030812469,0.005527337,7.08E-06,1,0.1,3,3,50,0.2,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 1.0}",0.392741123,0.265461111,0.386447415,0.34821655,0.058573314,414,0.965931438,0.97216934,0.974607365,0.970902714,0.003653417
1.88790822,0.041073932,0.005345821,0.000614484,1,0.1,2,3,100,0.2,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.458241261,0.329949723,0.256286369,0.348159118,0.083447113,415,0.956375283,0.96413642,0.971078308,0.963863337,0.00600559
10.73271529,1.038441861,0.006513516,0.000408278,0.8,0.05,4,1,150,0.1,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.345842738,0.341241074,0.35722815,0.348103987,0.006719702,416,0.978969519,0.982145321,0.986873404,0.982662748,0.003247424
2.03252546,0.075117317,0.005343994,0.000238828,1,0.05,2,1,100,0.2,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.38681686,0.335466353,0.321870565,0.348051259,0.027967722,417,0.895440375,0.899893117,0.913984066,0.903105853,0.007903939
8.8589619,0.237268635,0.006005208,3.81E-06,1,0.1,4,1,100,0.1,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0}",0.373343094,0.319337923,0.35125013,0.347977049,0.022168663,418,0.996086391,0.996910298,0.997542669,0.996846453,0.000596235
7.36867555,0.986200558,0.006775618,0.000629124,1,0.1,4,3,100,0.2,5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.443588139,0.252998576,0.347217171,0.347934629,0.077809517,419,0.957437979,0.968728558,0.975618666,0.967261734,0.007494354
3.108853976,0.080339692,0.005670071,0.000469716,0.6,0.1,3,3,100,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.373850612,0.268418475,0.401440993,0.34790336,0.057321855,420,0.993719587,0.993119127,0.994482036,0.993773583,0.000557714
3.308021307,0.084994934,0.005686522,0.000854383,0.6,0.1,3,3,150,0.2,1,1,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.373850612,0.268418475,0.401440993,0.34790336,0.057321855,420,0.993719587,0.993119127,0.994482036,0.993773583,0.000557714
1.629133383,0.013636691,0.00518465,0.000250208,0.6,0.05,3,1,50,0.2,0.5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 0.5, 'subsample': 0.5}",0.340900239,0.297820834,0.404921415,0.347880829,0.044001364,422,0.812786434,0.851022985,0.856526067,0.840111829,0.019452144
4.367276907,0.377673553,0.006562074,0.000781618,1,0.1,3,3,100,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.346616261,0.280395178,0.416069589,0.347693676,0.055394085,423,0.993613845,0.993109029,0.994873048,0.993865307,0.000741784
4.475599448,0.035971856,0.006327788,0.000471596,1,0.1,3,3,150,0.2,1,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 1.0}",0.346616261,0.280395178,0.416069589,0.347693676,0.055394085,423,0.993613845,0.993109029,0.994873048,0.993865307,0.000741784
0.778572003,0.032946106,0.004850785,0.00046571,0.6,0.05,2,3,50,0.2,5,0.5,"{'colsample_bytree': 0.6, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.350640026,0.283720482,0.408604332,0.347654947,0.051027293,425,0.671089185,0.730792969,0.72761344,0.709831865,0.027425946
1.160975933,0.043995994,0.004682779,0.000632341,1,0.05,2,1,50,0.2,1,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 50, 'reg_alpha': 0.2, 'reg_lambda': 1, 'subsample': 0.5}",0.363868653,0.325231546,0.353704274,0.347601491,0.016353175,426,0.738530123,0.782156628,0.786518556,0.769068436,0.021667149
5.671552896,0.23202504,0.006348928,0.00085493,0.8,0.05,3,3,150,0.1,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.369531536,0.319224756,0.35368788,0.347481391,0.021001324,427,0.973720273,0.978909828,0.982229729,0.97828661,0.00350181
1.683272441,0.071644351,0.005511522,0.000410365,0.8,0.05,2,3,100,0.1,1,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.5}",0.381749646,0.315225142,0.345435716,0.347470168,0.027196589,428,0.897602259,0.910180955,0.918660409,0.908814541,0.008651079
11.84418901,0.283007931,0.006847302,0.000626181,1,0.1,4,1,150,0.1,5,1,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 1.0}",0.372175846,0.320266548,0.349741778,0.347394724,0.021256768,429,0.997908771,0.997838453,0.998391552,0.998046259,0.000245841
3.662429253,0.119534796,0.006329616,0.001239909,0.8,0.05,3,3,100,0.2,5,0.5,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 3, 'n_estimators': 100, 'reg_alpha': 0.2, 'reg_lambda': 5, 'subsample': 0.5}",0.37928552,0.302023451,0.360817051,0.347375341,0.032943047,430,0.870001951,0.906148081,0.909497978,0.895216003,0.017881402
3.319509109,0.474985449,0.005003691,7.79E-06,1,0.05,2,1,150,0.1,0.5,0.5,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.5, 'subsample': 0.5}",0.37895301,0.386584237,0.276509705,0.347348984,0.050187724,431,0.954123007,0.956384508,0.965997995,0.95883517,0.005148342
